NumeroDexpedient,CodiDistricte,NomDistricte,CodiBarri,NomBarri,CodiCarrer,NomCarrer,NumPostalCaption,DescripcioDiaSetmana,DiaSetmana,DescripcioTipusDia,NkAny,MesDeAny,NomMes,DiaDeMes,HoraDeDia,DescripcioTorn,DescripcioCausaVianant,NumeroDeMorts,NumeroDeLesionatsLleus,NumeroDeLesionatsGreus,NumeroDeVehiclesImplicats,CoordenadaUtmy,CoordenadaUtmx,DataNumeric,Data,CoordUTM,Lat,Lon,LatLonStr,LatLon,Pluja,DescripciTipusDia,MonumentProper,DistMonumentProper,creuaments,DescripciTipusAccident,DescripcioCausaMediata
2015S002757,10,Sant Martí,71,Provençals del Poblenou,701414,C-31,020780000,Dimarts,Dm,Laboral,2015,4,Abril,14,9,Matí,No és causa del  vianant,0,1,0,2,"4585460,09","433580,94",20150414,14/04/2015,"433580,94/4585460,09",41.4179514273,2.20521287225,"41.4179514273, 2.20521287225","(41.4179514273, 2.20521287225)",False,Laboral,,2000.0,[],Abast,No hi ha causa mediata
2015S005196,10,Sant Martí,71,Provençals del Poblenou,253902,Perú,0050 0050,Dilluns,Dl,Laboral,2015,7,Juliol,6,12,Matí,No és causa del  vianant,0,3,0,2,"4584463,20","432766,25",20150706,06/07/2015,"432766,25/4584463,20",41.4089049842,2.19557578713,"41.4089049842, 2.19557578713","(41.4089049842, 2.19557578713)",False,Laboral,,2000.0,"[(41.40887, 2.19549)]",Abast,No hi ha causa mediata
2015S001008,10,Sant Martí,71,Provençals del Poblenou,200600,Marroc,0083B0083B,Dilluns,Dl,Laboral,2015,2,Febrer,9,18,Tarda,No és causa del  vianant,0,1,0,2,"4584725,23","433384,47",20150209,09/02/2015,"433384,47/4584725,23",41.411316489,2.20294299955,"41.411316489, 2.20294299955","(41.411316489, 2.20294299955)",False,Laboral,,2000.0,[],Caiguda (dues rodes),No hi ha causa mediata
2015S001042,10,Sant Martí,71,Provençals del Poblenou,701414,C-31,020730000,Dimarts,Dm,Laboral,2015,2,Febrer,10,19,Tarda,No és causa del  vianant,0,2,0,3,"4585110,24","433224,20",20150210,10/02/2015,"433224,20/4585110,24",41.414770864,2.2009830485,"41.414770864, 2.2009830485","(41.414770864, 2.2009830485)",False,Laboral,,2000.0,[],Col.lisi¾ fronto-lateral,No hi ha causa mediata
2015S006007,10,Sant Martí,71,Provençals del Poblenou,701414,C-31,020750000,Dimecres,Dc,Laboral,2015,8,Agost,5,8,Matí,No és causa del  vianant,0,2,0,2,"4585249,15","433366,47",20150805,05/08/2015,"433366,47/4585249,15",41.4160337955,2.20266994493,"41.4160337955, 2.20266994493","(41.4160337955, 2.20266994493)",False,Laboral,,2000.0,[],Col.lisi¾ lateral,No hi ha causa mediata
2015S004527,10,Sant Martí,71,Provençals del Poblenou,701414,C-31,020750000,Divendres,Dv,Laboral,2015,6,Juny,12,4,Nit,No és causa del  vianant,0,1,0,2,"4585249,15","433366,47",20150612,12/06/2015,"433366,47/4585249,15",41.4160337955,2.20266994493,"41.4160337955, 2.20266994493","(41.4160337955, 2.20266994493)",False,Laboral,,2000.0,[],Col.lisi¾ lateral,No hi ha causa mediata
2015S004589,10,Sant Martí,71,Provençals del Poblenou,701414,C-31,020750000,Diumenge,Dg,Laboral,2015,6,Juny,14,12,Matí,No és causa del  vianant,0,1,0,2,"4585249,15","433366,47",20150614,14/06/2015,"433366,47/4585249,15",41.4160337955,2.20266994493,"41.4160337955, 2.20266994493","(41.4160337955, 2.20266994493)",False,Festiu,,2000.0,[],Col.lisi¾ fronto-lateral,No hi ha causa mediata
2015S000534,10,Sant Martí,71,Provençals del Poblenou,115603,Espronceda,0194 0194,Dijous,Dj,Laboral,2015,1,Gener,22,15,Tarda,No és causa del  vianant,0,2,0,2,"4584827,03","433077,40",20150122,22/01/2015,"433077,40/4584827,03",41.4122078627,2.19925798043,"41.4122078627, 2.19925798043","(41.4122078627, 2.19925798043)",False,Laboral,,2000.0,[],Bolcada (mÚs de dues rodes),No hi ha causa mediata
2015S007779,10,Sant Martí,71,Provençals del Poblenou,322608,Selva de Mar,0138 0138,Divendres,Dv,Laboral,2015,10,Octubre,16,16,Tarda,No és causa del  vianant,0,2,0,1,"4585160,13","433502,47",20151016,16/10/2015,"433502,47/4585160,13",41.4152432831,2.20430694204,"41.4152432831, 2.20430694204","(41.4152432831, 2.20430694204)",False,Laboral,,2000.0,[],Atropellament,No hi ha causa mediata
2015S005397,10,Sant Martí,71,Provençals del Poblenou,115603,Espronceda,0142 0146,Dilluns,Dl,Laboral,2015,7,Juliol,13,16,Tarda,No és causa del  vianant,0,0,0,2,"4584593,45","433320,54",20150713,13/07/2015,"433320,54/4584593,45",41.4101242822,2.20219266801,"41.4101242822, 2.20219266801","(41.4101242822, 2.20219266801)",False,Laboral,,2000.0,[],Abast,No hi ha causa mediata
2015S005061,10,Sant Martí,71,Provençals del Poblenou,115603,Espronceda,0151X0151X,Dimecres,Dc,Laboral,2015,7,Juliol,1,15,Tarda,No és causa del  vianant,0,2,0,2,"4584494,10","433383,68",20150701,01/07/2015,"433383,68/4584494,10",41.4092346999,2.20295899353,"41.4092346999, 2.20295899353","(41.4092346999, 2.20295899353)",False,Laboral,,2000.0,[],Col.lisi¾ fronto-lateral,No hi ha causa mediata
2015S002647,10,Sant Martí,71,Provençals del Poblenou,144601,Diagonal,0130 0130X,Dijous,Dj,Laboral,2015,4,Abril,9,18,Tarda,No és causa del  vianant,0,1,0,2,"4584433,82","433227,33",20150409,09/04/2015,"433227,33/4584433,82",41.4086788017,2.20109514596,"41.4086788017, 2.20109514596","(41.4086788017, 2.20109514596)",False,Laboral,,2000.0,[],Col.lisi¾ lateral,No hi ha causa mediata
2015S009494,10,Sant Martí,71,Provençals del Poblenou,144601,Diagonal,0144X0144X,Dilluns,Dl,Laboral,2015,12,Desembre,14,11,Matí,No és causa del  vianant,0,1,0,1,"4584387,26","433084,47",20151214,14/12/2015,"433084,47/4584387,26",41.4082475687,2.19939119877,"41.4082475687, 2.19939119877","(41.4082475687, 2.19939119877)",False,Laboral,,2000.0,[],Caiguda interior vehicle,No hi ha causa mediata
2015S007888,10,Sant Martí,71,Provençals del Poblenou,253902,Perú,0104X0104X,Dimarts,Dm,Laboral,2015,10,Octubre,20,20,Tarda,No és causa del  vianant,0,1,0,2,"4584702,57","433012,52",20151020,20/10/2015,"433012,52/4584702,57",41.4110814826,2.1984955306,"41.4110814826, 2.1984955306","(41.4110814826, 2.1984955306)",False,Laboral,,2000.0,[],Caiguda (dues rodes),Excés de velocitat o inadequada
2015S004807,10,Sant Martí,71,Provençals del Poblenou,169409,Corts Catalanes,1068 1070,Dilluns,Dl,Laboral,2015,6,Juny,22,0,Nit,No és causa del  vianant,0,1,0,2,"4585339,91","433508,55",20150622,22/06/2015,"433508,55/4585339,91",41.4168630136,2.20435992616,"41.4168630136, 2.20435992616","(41.4168630136, 2.20435992616)",False,Laboral,,2000.0,[],Abast,No hi ha causa mediata
2015S008021,10,Sant Martí,71,Provençals del Poblenou,701414,C-31,020700000,Dissabte,Ds,Laboral,2015,10,Octubre,24,21,Tarda,No és causa del  vianant,0,1,0,2,"4584901,86","433010,80",20151024,24/10/2015,"433010,80/4584901,86",41.4128762863,2.19845288789,"41.4128762863, 2.19845288789","(41.4128762863, 2.19845288789)",False,Festiu,,2000.0,[],Col.lisi¾ fronto-lateral,No hi ha causa mediata
2015S007581,10,Sant Martí,71,Provençals del Poblenou,701414,C-31,020710000,Divendres,Dv,Laboral,2015,10,Octubre,9,7,Matí,No és causa del  vianant,0,3,0,2,"4584971,32","433081,94",20151009,09/10/2015,"433081,94/4584971,32",41.4135078189,2.19929633818,"41.4135078189, 2.19929633818","(41.4135078189, 2.19929633818)",False,Laboral,,2000.0,[],Abast,No hi ha causa mediata
2015S001213,10,Sant Martí,68,el Poblenou,148704,Ciutat de Granada,0031 0031,Dimarts,Dm,Laboral,2015,2,Febrer,17,13,Matí,No és causa del  vianant,0,1,0,2,"4583386,58","433145,81",20150217,17/02/2015,"433145,81/4583386,58",41.3992398222,2.20023555416,"41.3992398222, 2.20023555416","(41.3992398222, 2.20023555416)",False,Laboral,,2000.0,[],Col.lisi¾ lateral,No hi ha causa mediata
2015S006266,10,Sant Martí,68,el Poblenou,700667,Jaume Vicens i Vives,0002 0002,Dimarts,Dm,Laboral,2015,8,Agost,18,4,Nit,No és causa del  vianant,0,0,0,1,"4582845,30","433507,61",20150818,18/08/2015,"433507,61/4582845,30",41.3943946508,2.2046227397,"41.3943946508, 2.2046227397","(41.3943946508, 2.2046227397)",True,Laboral,,2000.0,[],Xoc contra element estÓtic,Excés de velocitat o inadequada
2015S002096,10,Sant Martí,68,el Poblenou,110009,Ramon Turró,0161 0161,Dijous,Dj,Laboral,2015,3,Març,19,17,Tarda,No és causa del  vianant,0,1,0,2,"4583504,99","433291,11",20150319,19/03/2015,"433291,11/4583504,99",41.4003183776,2.20196054254,"41.4003183776, 2.20196054254","(41.4003183776, 2.20196054254)",False,Laboral,,2000.0,[],Abast,No hi ha causa mediata
2015S003097,10,Sant Martí,68,el Poblenou,346800,Poblenou,0044 0044,Divendres,Dv,Laboral,2015,4,Abril,24,5,Nit,No és causa del  vianant,0,0,0,4,"4583680,21","433466,39",20150424,24/04/2015,"433466,39/4583680,21",41.4019110618,2.2040379682,"41.4019110618, 2.2040379682","(41.4019110618, 2.2040379682)",False,Laboral,,2000.0,[],Xoc contra element estÓtic,Alcoholèmia
2015S008499,10,Sant Martí,68,el Poblenou,42306,Bilbao,0116X0116X,Dimecres,Dc,Laboral,2015,11,Novembre,11,11,Matí,No és causa del  vianant,0,2,0,2,"4584378,37","433144,92",20151111,11/11/2015,"433144,92/4584378,37",41.408172529,2.20011536546,"41.408172529, 2.20011536546","(41.408172529, 2.20011536546)",False,Laboral,,2000.0,[],Col.lisi¾ lateral,No hi ha causa mediata
2015S005237,10,Sant Martí,68,el Poblenou,30409,Bac de Roda,0099 0099,Dimarts,Dm,Laboral,2015,7,Juliol,7,13,Matí,No és causa del  vianant,0,1,0,2,"4584443,15","433610,05",20150707,07/07/2015,"433610,05/4584443,15",41.4087945362,2.20567277133,"41.4087945362, 2.20567277133","(41.4087945362, 2.20567277133)",False,Laboral,,2000.0,[],Col.lisi¾ fronto-lateral,No hi ha causa mediata
2015S005085,10,Sant Martí,68,el Poblenou,115603,Espronceda,0131 0131,Dijous,Dj,Laboral,2015,7,Juliol,2,15,Tarda,No és causa del  vianant,0,1,0,2,"4584362,94","433498,62",20150702,02/07/2015,"433498,62/4584362,94",41.4080628953,2.20434849678,"41.4080628953, 2.20434849678","(41.4080628953, 2.20434849678)",False,Laboral,,2000.0,[],Col.lisi¾ fronto-lateral,No hi ha causa mediata
2015S009894,10,Sant Martí,68,el Poblenou,701265,Litoral (Besòs),000760000,Dilluns,Dl,Laboral,2015,12,Desembre,28,6,Matí,No és causa del  vianant,0,1,0,2,"4583102,38","433705,19",20151228,28/12/2015,"433705,19/4583102,38",41.3967264189,2.20695781548,"41.3967264189, 2.20695781548","(41.3967264189, 2.20695781548)",False,Laboral,,2000.0,[],Abast,No hi ha causa mediata
2015S006014,10,Sant Martí,68,el Poblenou,701265,Litoral (Besòs),000760000,Dimecres,Dc,Laboral,2015,8,Agost,5,14,Tarda,No és causa del  vianant,0,1,0,2,"4583102,38","433705,19",20150805,05/08/2015,"433705,19/4583102,38",41.3967264189,2.20695781548,"41.3967264189, 2.20695781548","(41.3967264189, 2.20695781548)",False,Laboral,,2000.0,[],Abast,No hi ha causa mediata
2015S006804,10,Sant Martí,68,el Poblenou,701266,Litoral (Llobregat),000770000,Dimecres,Dc,Laboral,2015,9,Setembre,9,19,Tarda,No és causa del  vianant,0,2,0,3,"4583048,37","433616,67",20150909,09/09/2015,"433616,67/4583048,37",41.3962326617,2.20590492619,"41.3962326617, 2.20590492619","(41.3962326617, 2.20590492619)",False,Laboral,,2000.0,[],Abast multiple,No hi ha causa mediata
2015S002926,10,Sant Martí,68,el Poblenou,701266,Litoral (Llobregat),000790000,Diumenge,Dg,Laboral,2015,4,Abril,19,7,Matí,No és causa del  vianant,0,9,0,2,"4582905,96","433473,30",20150419,19/04/2015,"433473,30/4582905,96",41.3949381627,2.20420569992,"41.3949381627, 2.20420569992","(41.3949381627, 2.20420569992)",True,Festiu,,2000.0,[],Abast,No hi ha causa mediata
2015S000835,10,Sant Martí,68,el Poblenou,42306,Bilbao,0051 0055,Dimarts,Dm,Laboral,2015,2,Febrer,3,12,Matí,Creuar per fora pas de vianants,0,1,0,1,"4583974,46","433517,34",20150203,03/02/2015,"433517,34/4583974,46",41.4045655087,2.2046151244,"41.4045655087, 2.2046151244","(41.4045655087, 2.2046151244)",True,Laboral,,2000.0,[],Atropellament,No hi ha causa mediata
2015S005288,10,Sant Martí,68,el Poblenou,42306,Bilbao,0067 0069,Dimecres,Dc,Laboral,2015,7,Juliol,8,22,Nit,Desobeir el senyal del semàfor,0,1,0,1,"4584016,39","433475,02",20150708,08/07/2015,"433475,02/4584016,39",41.4049396601,2.2041042549,"41.4049396601, 2.2041042549","(41.4049396601, 2.2041042549)",False,Laboral,,2000.0,[],Atropellament,No hi ha causa mediata
2015S006025,10,Sant Martí,68,el Poblenou,186703,Llull,0201 0201,Dimecres,Dc,Laboral,2015,8,Agost,5,19,Tarda,No és causa del  vianant,0,1,0,2,"4583866,23","433469,65",20150805,05/08/2015,"433469,65/4583866,23",41.4035867646,2.20405651992,"41.4035867646, 2.20405651992","(41.4035867646, 2.20405651992)",False,Laboral,,2000.0,[],Col.lisi¾ fronto-lateral,No hi ha causa mediata
2015S003652,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,30409,Bac de Roda,0098X0098X,Dimecres,Dc,Laboral,2015,5,Maig,13,11,Matí,No és causa del  vianant,0,1,0,2,"4584514,79","433571,61",20150513,13/05/2015,"433571,61/4584514,79",41.4094366024,2.2052050314,"41.4094366024, 2.2052050314","(41.4094366024, 2.2052050314)",False,Laboral,,2000.0,[],Col.lisi¾ lateral,No hi ha causa mediata
2015S008615,10,Sant Martí,68,el Poblenou,186703,Llull,0262 0262,Diumenge,Dg,Laboral,2015,11,Novembre,15,7,Matí,No és causa del  vianant,0,0,0,3,"4584101,11","433747,17",20151115,15/11/2015,"433747,17/4584101,11",41.4057251859,2.20735064715,"41.4057251859, 2.20735064715","(41.4057251859, 2.20735064715)",False,Festiu,,2000.0,[],Abast,No hi ha causa mediata
2015S002548,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,30409,Bac de Roda,0032 0032,Diumenge,Dg,Laboral,2015,4,Abril,5,18,Tarda,No és causa del  vianant,0,2,0,2,"4584113,40","433962,03",20150405,05/04/2015,"433962,03/4584113,40",41.4058535579,2.20991965815,"41.4058535579, 2.20991965815","(41.4058535579, 2.20991965815)",False,Festiu,,2000.0,[],Abast,No hi ha causa mediata
2015S000484,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,30409,Bac de Roda,0032 0032,Dimarts,Dm,Laboral,2015,1,Gener,20,17,Tarda,No és causa del  vianant,0,1,0,2,"4584113,40","433962,03",20150120,20/01/2015,"433962,03/4584113,40",41.4058535579,2.20991965815,"41.4058535579, 2.20991965815","(41.4058535579, 2.20991965815)",False,Laboral,,2000.0,[],Col.lisi¾ fronto-lateral,No hi ha causa mediata
2015S003786,10,Sant Martí,68,el Poblenou,701265,Litoral (Besòs),000710000,Dissabte,Ds,Laboral,2015,5,Maig,16,15,Tarda,No és causa del  vianant,0,1,0,1,"4583519,18","433984,65",20150516,16/05/2015,"433984,65/4583519,18",41.4005034255,2.21025506521,"41.4005034255, 2.21025506521","(41.4005034255, 2.21025506521)",False,Festiu,,2000.0,[],Atropellament,No hi ha causa mediata
2015S004068,10,Sant Martí,68,el Poblenou,115603,Espronceda,0038 0038,Dimarts,Dm,Laboral,2015,5,Maig,26,14,Tarda,Creuar per fora pas de vianants,0,2,0,1,"4583995,82","433890,32",20150526,26/05/2015,"433890,32/4583995,82",41.404788651,2.20907463871,"41.404788651, 2.20907463871","(41.404788651, 2.20907463871)",False,Laboral,,2000.0,[],Atropellament,No hi ha causa mediata
2015S003451,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,322608,Selva de Mar,0023X0023X,Dimecres,Dc,Laboral,2015,5,Maig,6,23,Nit,No és causa del  vianant,0,2,0,2,"4584509,05","434100,27",20150506,06/05/2015,"434100,27/4584509,05",41.4094284208,2.21153033204,"41.4094284208, 2.21153033204","(41.4094284208, 2.21153033204)",False,Laboral,,2000.0,[],Col.lisi¾ lateral,No hi ha causa mediata
2015S001398,10,Sant Martí,68,el Poblenou,249304,Pere IV,0241X0241X,Dilluns,Dl,Laboral,2015,2,Febrer,23,17,Tarda,No és causa del  vianant,0,1,0,2,"4584420,50","433275,59",20150223,23/02/2015,"433275,59/4584420,50",41.4085628397,2.20167397,"41.4085628397, 2.20167397","(41.4085628397, 2.20167397)",False,Laboral,,2000.0,[],Col.lisi¾ fronto-lateral,No hi ha causa mediata
2015S002146,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,322608,Selva de Mar,0001X0001X,Dissabte,Ds,Laboral,2015,3,Març,21,11,Matí,No és causa del  vianant,0,1,0,2,"4584169,95","434429,56",20150321,21/03/2015,"434429,56/4584169,95",41.4064011611,2.21550657063,"41.4064011611, 2.21550657063","(41.4064011611, 2.21550657063)",True,Festiu,,2000.0,[],Col.lisi¾ fronto-lateral,No hi ha causa mediata
2015S006954,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,169409,Corts Catalanes,0866 0870,Dimecres,Dc,Laboral,2015,9,Setembre,16,9,Matí,No és causa del  vianant,0,1,0,4,"4584324,84","432434,42",20150916,16/09/2015,"432434,42/4584324,84",41.4076309928,2.19162140308,"41.4076309928, 2.19162140308","(41.4076309928, 2.19162140308)",False,Laboral,,2000.0,[],Abast,No hi ha causa mediata
2015S006784,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,169409,Corts Catalanes,0866 0870,Dimecres,Dc,Laboral,2015,9,Setembre,9,12,Matí,No és causa del  vianant,0,3,0,3,"4584324,84","432434,42",20150909,09/09/2015,"432434,42/4584324,84",41.4076309928,2.19162140308,"41.4076309928, 2.19162140308","(41.4076309928, 2.19162140308)",False,Laboral,,2000.0,[],Abast multiple,No hi ha causa mediata
2015S008794,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,169409,Corts Catalanes,0874 0888,Divendres,Dv,Laboral,2015,11,Novembre,20,21,Tarda,No és causa del  vianant,0,1,0,2,"4584383,65","432494,50",20151120,20/11/2015,"432494,50/4584383,65",41.4081657247,2.19233359293,"41.4081657247, 2.19233359293","(41.4081657247, 2.19233359293)",False,Laboral,,2000.0,"[(41.40777, 2.1924199), (41.40777, 2.1924199)]",Caiguda (dues rodes),No hi ha causa mediata
2015S004996,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,30409,Bac de Roda,0005 0005,Dilluns,Dl,Laboral,2015,6,Juny,29,10,Matí,No és causa del  vianant,0,1,0,2,"4583921,74","434110,00",20150629,29/06/2015,"434110,00/4583921,74",41.4041394663,2.21171067963,"41.4041394663, 2.21171067963","(41.4041394663, 2.21171067963)",False,Laboral,,2000.0,[],Xoc contra element estÓtic,No hi ha causa mediata
2015S007478,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,322608,Selva de Mar,0009 0009,Dimarts,Dm,Laboral,2015,10,Octubre,6,7,Matí,No és causa del  vianant,0,1,0,2,"4584297,20","434306,99",20151006,06/10/2015,"434306,99/4584297,20",41.4075372629,2.21402644636,"41.4075372629, 2.21402644636","(41.4075372629, 2.21402644636)",False,Laboral,,2000.0,[],Col.lisi¾ lateral,No hi ha causa mediata
2015S000550,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,322608,Selva de Mar,0011 0011,Divendres,Dv,Laboral,2015,1,Gener,23,6,Matí,No és causa del  vianant,0,1,0,2,"4584376,75","434229,29",20150123,23/01/2015,"434229,29/4584376,75",41.4082473959,2.2130882555,"41.4082473959, 2.2130882555","(41.4082473959, 2.2130882555)",False,Laboral,,2000.0,[],Col.lisi¾ lateral,No hi ha causa mediata
2015S001704,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,701266,Litoral (Llobregat),000600000,Dijous,Dj,Laboral,2015,3,Març,5,9,Matí,No és causa del  vianant,0,1,0,2,"4584332,53","434731,89",20150305,05/03/2015,"434731,89/4584332,53",41.4078900842,2.21910583029,"41.4078900842, 2.21910583029","(41.4078900842, 2.21910583029)",False,Laboral,,2000.0,[],Col.lisi¾ lateral,No hi ha causa mediata
2015S001051,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,701266,Litoral (Llobregat),000620000,Dimecres,Dc,Laboral,2015,2,Febrer,11,1,Nit,No és causa del  vianant,0,1,0,1,"4584191,68","434587,31",20150211,11/02/2015,"434587,31/4584191,68",41.4066097299,2.21739139492,"41.4066097299, 2.21739139492","(41.4066097299, 2.21739139492)",False,Laboral,,2000.0,[],Xoc contra element estÓtic,No hi ha causa mediata
2015S002815,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,183603,Llacuna,0119 0119,Dimecres,Dc,Laboral,2015,4,Abril,15,19,Tarda,No és causa del  vianant,0,1,0,2,"4584105,81","432798,30",20150415,15/04/2015,"432798,30/4584105,81",41.4056887559,2.19599890143,"41.4056887559, 2.19599890143","(41.4056887559, 2.19599890143)",False,Laboral,,2000.0,[],Col.lisi¾ fronto-lateral,No hi ha causa mediata
2015S007908,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,30500,Badajoz,0097B0097B,Dimecres,Dc,Laboral,2015,10,Octubre,21,11,Matí,No és causa del  vianant,0,1,0,3,"4583584,75","432765,18",20151021,21/10/2015,"432765,18/4583584,75",41.4009929468,2.19566056785,"41.4009929468, 2.19566056785","(41.4009929468, 2.19566056785)",False,Laboral,,2000.0,[],Col.lisi¾ fronto-lateral,No hi ha causa mediata
2015S007841,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,11200,Almogàvers,0193X0193X,Dilluns,Dl,Laboral,2015,10,Octubre,19,16,Tarda,No és causa del  vianant,0,1,0,1,"4583791,82","432815,47",20151019,19/10/2015,"432815,47/4583791,82",41.4028621722,2.19623915587,"41.4028621722, 2.19623915587","(41.4028621722, 2.19623915587)",True,Laboral,,2000.0,[],Atropellament,No hi ha causa mediata
2015S003919,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,701266,Litoral (Llobregat),000650000,Dijous,Dj,Laboral,2015,5,Maig,21,14,Tarda,No és causa del  vianant,0,1,0,2,"4583978,79","434371,96",20150521,21/05/2015,"434371,96/4583978,79",41.4046747293,2.21483822658,"41.4046747293, 2.21483822658","(41.4046747293, 2.21483822658)",False,Laboral,,2000.0,"[(41.40442, 2.21495)]",Abast,No hi ha causa mediata
2015S004425,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,144601,Diagonal,0210 0218,Dilluns,Dl,Laboral,2015,6,Juny,8,17,Tarda,No és causa del  vianant,0,1,0,1,"4584220,81","432570,08",20150608,08/06/2015,"432570,08/4584220,81",41.4067054166,2.19325592399,"41.4067054166, 2.19325592399","(41.4067054166, 2.19325592399)",False,Laboral,,2000.0,[],Atropellament,No hi ha causa mediata
2015S000368,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,144601,Diagonal,0218U0218U,Divendres,Dv,Laboral,2015,1,Gener,16,14,Tarda,No és causa del  vianant,0,1,0,2,"4584211,83","432542,57",20150116,16/01/2015,"432542,57/4584211,83",41.4066222283,2.19292782146,"41.4066222283, 2.19292782146","(41.4066222283, 2.19292782146)",False,Laboral,,2000.0,[],Col.lisi¾ lateral,No hi ha causa mediata
